Student_ID,Age,Gender,Department,CGPA,Sleep_Duration,Study_Hours,Social_Media_Hours,Physical_Activity,Stress_Level,Depression
17545,19,Female,Medical,2.31,4.9,1.3,5.3,61,6,False
17546,19,Male,Business,3.55,6.9,4.9,3.8,37,5,False
17547,22,Female,Business,2.83,6.4,3.6,3.4,70,3,False
17548,18,Male,Science,2.21,9.9,6.1,0.5,79,5,False
17549,20,Female,Medical,2.59,5.1,3.9,2.7,92,4,False
17550,20,Male,Medical,3.04,6.5,5.2,4.9,109,5,False
17551,18,Male,Engineering,2.39,4.3,5.4,4.8,24,5,False
17552,21,Male,Medical,2.01,4.3,5.2,2.7,117,6,True
17553,23,Female,Science,3.15,6.9,0.0,6.5,139,2,False
17554,23,Female,Science,2.82,7.7,3.7,2.4,7,5,False
17555,18,Male,Engineering,3.0,5.2,3.5,3.5,73,2,False
17556,19,Male,Engineering,3.76,7.8,0.9,2.3,112,4,False
17557,19,Male,Arts,3.64,4.0,7.8,0.3,144,4,False
17558,19,Male,Engineering,3.77,6.1,3.8,2.8,108,5,True
17559,19,Male,Arts,3.6,8.7,6.6,2.8,1,3,False
17560,24,Male,Arts,2.75,9.3,1.2,1.9,21,6,True
17561,18,Female,Business,2.3,8.0,3.7,6.0,28,5,False
17562,19,Male,Medical,2.71,6.6,2.9,3.0,42,4,False
17563,20,Female,Science,2.16,7.2,0.6,2.0,116,4,False
17564,19,Female,Medical,3.37,7.4,5.3,3.5,21,6,False
17565,24,Female,Business,2.53,6.8,5.5,3.7,120,5,False
17566,22,Male,Medical,2.71,6.3,6.9,5.7,106,5,False
17567,22,Female,Science,3.33,6.0,5.4,3.5,114,3,False
17568,21,Male,Business,2.37,5.8,3.5,5.9,127,2,False
17569,21,Male,Science,3.15,7.6,5.3,4.8,1,3,False
17570,19,Male,Business,3.4,3.8,6.8,3.1,118,7,False
17571,18,Male,Business,3.4,7.6,1.7,6.0,65,4,False
17572,22,Female,Arts,3.41,7.0,3.7,4.5,42,3,False
17573,22,Male,Medical,3.48,8.2,3.7,3.9,57,5,False
17574,24,Female,Arts,2.05,9.8,5.8,4.0,142,4,False
17575,19,Female,Science,2.44,9.0,4.8,5.3,131,4,True
17576,24,Male,Medical,3.53,8.2,8.3,4.9,59,5,False
17577,21,Female,Medical,3.4,6.5,3.3,2.6,108,4,False
17578,20,Female,Arts,3.72,5.4,4.1,4.7,65,2,False
17579,20,Female,Business,2.99,4.9,4.8,6.7,92,5,False
17580,23,Female,Engineering,2.62,7.2,5.1,2.2,13,5,False
17581,22,Female,Arts,2.62,8.1,4.5,1.7,104,5,False
17582,23,Male,Science,2.64,6.3,7.7,5.1,59,3,False
17583,20,Male,Business,3.67,4.6,3.9,2.1,133,4,False
17584,24,Male,Science,2.8,8.1,2.7,1.6,22,6,False
17585,20,Female,Arts,2.04,6.9,6.3,2.1,109,2,False
17586,20,Female,Business,2.44,6.8,4.9,3.2,98,5,False
17587,21,Female,Business,2.52,8.4,7.1,5.5,43,4,False
17588,23,Female,Arts,1.91,7.0,5.8,5.6,86,3,False
17589,20,Female,Science,1.9,7.4,6.8,5.7,71,3,False
17590,19,Male,Engineering,2.09,5.8,4.3,4.7,86,4,False
17591,23,Male,Arts,2.46,5.5,3.3,5.2,53,6,False
17592,21,Female,Business,3.29,5.7,7.1,4.6,77,3,False
17593,21,Female,Engineering,3.33,8.2,1.3,2.7,34,4,False
17594,24,Female,Science,3.78,4.9,3.4,2.1,21,8,False
17595,18,Male,Medical,3.2,5.9,6.8,2.1,31,6,False
17596,18,Male,Engineering,3.43,5.6,7.9,3.2,56,5,False
17597,24,Male,Medical,3.79,7.2,0.2,4.0,56,6,False
17598,24,Male,Science,3.74,5.3,2.8,4.7,32,5,False
17599,19,Male,Business,2.26,6.3,2.2,5.4,66,3,False
17600,21,Female,Engineering,2.63,6.2,2.2,4.0,42,4,False
17601,21,Female,Medical,2.52,5.4,7.1,3.8,143,3,False
17602,19,Male,Engineering,2.44,6.6,3.3,2.7,117,4,False
17603,24,Female,Engineering,3.62,5.1,5.1,4.1,106,5,False
17604,21,Female,Engineering,2.27,7.3,3.6,4.3,27,5,True
17605,21,Female,Science,2.39,5.8,4.5,5.3,101,2,True
17606,21,Female,Engineering,2.63,7.2,6.1,3.5,97,5,False
17607,23,Female,Business,2.28,5.1,4.0,2.7,57,4,False
17608,23,Male,Medical,2.98,3.9,0.0,1.5,37,6,False
17609,23,Male,Arts,3.33,9.4,4.2,2.3,116,2,False
17610,24,Female,Science,2.33,5.3,5.7,2.8,82,4,False
17611,18,Male,Science,3.66,8.4,4.4,4.9,91,3,False
17612,24,Female,Arts,2.86,4.2,6.5,0.8,90,6,False
17613,20,Female,Arts,2.87,6.7,3.1,2.7,118,2,False
17614,18,Male,Science,2.06,5.5,3.8,0.9,64,3,False
17615,19,Female,Arts,2.0,5.6,2.3,4.2,107,2,False
17616,23,Male,Engineering,3.5,8.8,0.0,3.6,82,5,False
17617,18,Female,Science,2.18,7.0,5.2,5.5,18,5,True
17618,22,Female,Arts,3.59,8.7,5.1,1.7,4,3,False
17619,19,Female,Medical,2.34,8.2,4.9,0.0,14,4,False
17620,21,Male,Engineering,2.87,4.5,2.1,1.7,136,5,False
17621,24,Female,Arts,3.16,5.9,6.5,3.0,83,4,False
17622,24,Female,Science,2.17,4.2,2.1,4.2,50,9,True
17623,24,Female,Engineering,2.4,6.5,7.0,0.0,5,3,False
17624,21,Male,Engineering,2.6,5.2,2.6,0.6,82,4,False
17625,24,Female,Business,2.31,6.4,3.3,4.9,54,4,False
17626,19,Male,Engineering,3.09,5.2,5.7,3.6,56,6,False
17627,23,Female,Business,2.61,8.3,4.5,3.2,138,4,False
17628,23,Male,Business,3.2,9.5,4.8,4.4,122,2,True
17629,20,Male,Arts,3.21,8.6,6.3,3.9,134,3,False
17630,22,Male,Engineering,3.73,7.8,5.6,4.2,74,4,False
17631,18,Female,Arts,3.37,7.6,6.8,4.2,0,3,False
17632,20,Male,Business,2.37,7.0,3.3,4.8,89,4,True
17633,21,Male,Arts,3.01,9.4,5.0,6.7,99,4,False
17634,22,Female,Engineering,3.27,7.6,4.8,6.1,57,5,False
17635,24,Male,Medical,3.12,9.3,2.2,2.5,34,6,False
17636,24,Female,Engineering,2.73,6.5,4.2,1.6,119,3,False
17637,24,Female,Arts,2.74,9.3,4.7,1.9,6,6,False
17638,19,Male,Science,2.55,5.2,11.0,6.0,54,7,False
17639,21,Male,Science,3.49,9.0,3.9,2.1,138,5,False
17640,18,Male,Science,2.92,4.3,4.3,2.9,148,7,False
17641,23,Male,Business,2.32,7.5,4.3,3.1,70,3,False
17642,18,Male,Science,3.17,9.9,1.8,2.8,29,6,False
17643,23,Male,Business,2.3,7.7,6.3,4.6,25,5,True
17644,20,Male,Business,3.55,6.7,2.1,3.8,133,4,False
17645,19,Male,Medical,2.99,6.4,1.5,2.6,71,4,False
17646,22,Female,Arts,3.23,7.5,5.7,2.6,53,4,False
17647,21,Female,Science,3.17,8.3,7.1,5.1,138,5,False
17648,23,Female,Arts,2.99,7.0,5.7,1.5,116,4,False
17649,18,Male,Science,3.47,7.2,2.7,4.4,33,3,False
17650,23,Female,Arts,3.15,3.7,8.6,2.6,130,5,True
17651,23,Female,Science,3.42,7.8,10.3,4.5,89,5,False
17652,23,Male,Business,3.89,7.7,7.3,2.5,62,3,False
17653,19,Female,Medical,2.6,7.0,8.0,4.0,80,3,True
17654,21,Female,Arts,3.34,7.6,5.5,1.3,132,4,False
17655,22,Male,Business,2.66,7.6,6.7,4.7,25,6,False
17656,19,Female,Arts,3.22,5.9,6.6,3.3,31,5,False
17657,24,Male,Arts,3.18,7.3,5.5,3.9,134,4,False
17658,24,Male,Arts,2.68,4.5,6.3,3.3,140,8,False
17659,19,Male,Medical,3.03,6.0,0.7,3.6,146,5,False
17660,24,Male,Science,3.68,10.6,4.1,3.3,103,2,False
17661,21,Female,Business,2.06,6.4,4.7,2.2,110,4,False
17662,20,Male,Science,3.32,7.2,4.8,3.1,26,6,False
17663,18,Male,Business,3.59,7.0,3.8,1.8,127,3,False
17664,21,Male,Medical,3.25,5.9,3.7,1.8,10,3,False
17665,21,Male,Medical,2.72,9.1,3.6,3.4,106,2,False
17666,19,Female,Arts,2.9,5.3,3.6,1.7,130,5,False
17667,20,Male,Engineering,3.71,6.8,0.9,2.9,53,6,False
17668,19,Female,Science,2.61,8.0,6.7,3.3,40,3,False
17669,21,Female,Engineering,3.63,6.6,5.1,4.3,51,5,False
17670,20,Male,Science,2.15,6.5,1.8,1.7,101,2,False
17671,18,Male,Arts,2.87,8.8,8.8,5.5,118,2,False
17672,19,Male,Medical,2.37,8.3,7.0,4.5,85,5,True
17673,23,Male,Medical,3.65,7.8,4.4,2.7,63,3,False
17674,21,Male,Business,3.17,7.0,11.7,4.1,75,6,False
17675,24,Male,Science,3.18,7.4,3.9,3.9,69,4,False
17676,22,Female,Medical,2.77,5.7,4.7,2.8,118,5,False
17677,20,Male,Engineering,2.7,7.0,3.3,3.8,7,3,False
17678,19,Female,Medical,3.5,6.4,4.6,2.2,131,3,False
17679,24,Female,Arts,3.22,6.8,3.9,1.3,74,3,False
17680,19,Male,Arts,3.18,7.7,5.4,2.3,54,3,False
17681,21,Female,Arts,3.67,4.3,6.5,4.7,19,5,False
17682,21,Male,Business,3.09,7.6,0.4,2.1,78,3,False
17683,21,Female,Medical,3.64,7.1,3.1,2.1,31,6,False
17684,22,Male,Arts,3.55,9.3,4.9,4.5,109,4,False
17685,24,Male,Medical,3.33,8.2,4.6,3.7,12,6,False
17686,18,Female,Business,2.26,7.3,2.0,5.5,121,3,False
17687,24,Female,Engineering,3.29,7.0,2.6,3.7,84,4,False
17688,24,Female,Science,2.45,7.5,6.5,2.3,117,2,False
17689,19,Male,Engineering,3.55,8.3,2.4,6.1,40,5,False
17690,24,Male,Business,3.68,8.7,6.4,2.5,115,5,False
17691,21,Male,Arts,3.12,7.1,4.6,4.1,20,6,False
17692,18,Male,Engineering,2.33,6.4,4.9,2.2,59,4,False
17693,22,Female,Arts,3.87,10.4,8.5,4.9,71,3,False
17694,24,Female,Science,2.22,8.2,6.6,5.2,104,4,True
17695,22,Male,Arts,2.9,7.9,2.6,2.7,84,3,False
17696,23,Female,Medical,3.14,7.6,6.5,3.8,110,5,False
17697,20,Male,Business,3.19,5.1,3.1,5.4,6,4,False
17698,18,Female,Business,3.0,3.9,2.9,5.3,140,7,False
17699,19,Female,Science,3.61,7.4,4.2,1.3,102,4,False
17700,20,Male,Science,3.64,6.3,3.0,3.5,125,5,False
17701,18,Female,Medical,2.84,5.6,8.5,2.5,28,3,True
17702,18,Female,Medical,2.79,7.5,2.8,4.1,13,6,False
17703,19,Male,Science,2.91,8.3,3.7,2.7,138,5,False
17704,19,Female,Medical,2.84,5.6,8.5,3.3,37,3,False
17705,23,Male,Medical,3.66,7.5,2.6,0.3,98,3,False
17706,23,Female,Arts,2.09,4.8,2.3,3.0,75,4,False
17707,22,Male,Science,2.7,6.0,6.5,6.4,77,5,False
17708,21,Male,Medical,1.98,8.0,4.2,5.8,54,4,False
17709,23,Female,Engineering,3.52,8.3,4.2,4.1,55,5,False
17710,22,Female,Business,3.52,5.7,3.0,4.7,19,5,False
17711,20,Male,Medical,3.39,7.4,0.0,5.4,135,5,False
17712,20,Male,Science,3.36,6.0,8.2,5.6,37,6,False
17713,18,Male,Arts,3.67,8.4,4.3,3.0,20,5,False
17714,18,Female,Medical,3.09,4.1,4.9,5.4,72,5,True
17715,19,Male,Science,2.07,8.8,4.5,3.8,87,4,False
17716,20,Female,Business,2.17,9.1,3.9,3.3,58,6,False
17717,22,Male,Business,2.52,5.6,5.2,2.8,82,4,False
17718,18,Female,Science,2.01,8.0,6.1,2.2,107,2,False
17719,23,Male,Science,2.68,5.4,5.8,5.7,96,3,False
17720,20,Female,Arts,2.16,8.4,3.8,2.9,103,2,True
17721,22,Male,Medical,2.6,5.3,1.4,1.4,90,4,False
17722,24,Male,Business,2.87,8.9,2.0,3.1,86,4,False
17723,23,Female,Arts,3.47,6.4,5.6,3.0,86,3,False
17724,23,Female,Business,1.91,4.6,3.4,5.4,93,5,False
17725,20,Female,Business,3.59,6.9,2.6,1.8,46,6,False
17726,22,Male,Medical,3.01,7.5,2.2,2.4,40,5,False
17727,23,Male,Arts,2.81,7.5,6.7,3.3,39,5,False
17728,24,Male,Science,2.07,7.7,4.1,4.2,148,5,False
17729,22,Male,Engineering,3.0,7.2,3.2,0.7,102,5,False
17730,19,Male,Medical,2.58,8.2,5.9,4.6,26,4,False
17731,23,Female,Science,2.02,4.4,4.3,6.2,145,5,True
17732,22,Female,Engineering,2.15,6.4,1.4,4.8,3,4,True
17733,21,Female,Arts,3.72,8.3,4.7,0.3,21,6,False
17734,20,Male,Arts,2.07,9.1,4.7,2.6,8,5,False
17735,18,Male,Medical,3.52,8.3,3.6,1.6,108,3,False
17736,21,Female,Medical,3.19,7.7,4.1,1.2,49,6,False
17737,23,Male,Engineering,3.09,8.2,5.0,4.2,113,2,False
17738,19,Male,Business,3.54,8.5,2.2,3.2,80,3,False
17739,23,Female,Medical,3.23,7.1,7.4,2.8,144,2,False
17740,21,Male,Science,2.69,3.9,3.1,6.2,66,7,False
17741,22,Male,Business,3.8,8.4,9.2,2.5,69,3,False
17742,23,Female,Medical,2.11,6.4,6.7,3.2,7,6,False
17743,18,Male,Medical,3.22,5.9,4.5,3.4,46,6,True
17744,21,Female,Medical,3.49,6.9,1.9,3.7,146,5,False
17745,19,Female,Engineering,2.39,9.4,2.0,3.3,8,5,True
17746,18,Female,Business,2.03,8.7,6.4,4.3,104,5,True
17747,22,Male,Business,2.85,6.8,5.1,4.2,33,5,False
17748,23,Male,Business,3.06,6.5,7.4,4.1,72,5,False
17749,20,Female,Business,3.02,4.6,3.1,4.0,116,5,False
17750,20,Female,Science,3.15,7.1,6.5,1.4,147,4,False
17751,19,Female,Engineering,2.84,9.9,3.8,3.6,138,4,False
17752,21,Female,Arts,3.29,6.6,4.2,3.9,129,5,False
17753,21,Male,Engineering,3.14,5.9,7.4,1.6,91,4,False
17754,24,Male,Arts,2.85,6.2,5.8,1.6,10,6,False
17755,23,Male,Science,3.47,8.8,3.6,1.8,75,3,False
17756,19,Female,Engineering,3.55,5.8,4.0,2.7,110,5,False
17757,23,Female,Arts,2.74,8.1,4.3,4.5,67,3,True
17758,21,Male,Medical,3.21,6.8,4.3,6.2,56,5,False
17759,21,Female,Arts,2.19,7.0,6.5,4.9,19,4,True
17760,22,Female,Science,2.23,7.2,2.0,1.5,1,3,True
17761,24,Male,Business,2.24,7.1,3.4,7.4,22,6,True
17762,22,Female,Arts,2.87,6.4,3.8,3.9,22,4,False
17763,23,Female,Medical,3.06,7.0,2.5,5.2,5,3,True
17764,21,Male,Science,2.42,6.6,3.9,3.0,91,5,False
17765,20,Male,Arts,2.97,5.9,5.1,2.9,7,4,False
17766,18,Female,Science,3.69,7.0,3.8,2.1,35,4,False
17767,21,Female,Medical,2.94,6.9,6.5,4.3,30,3,False
17768,20,Female,Medical,2.89,9.9,8.1,2.3,45,3,False
17769,23,Female,Arts,3.61,5.7,4.7,2.4,124,4,False
17770,19,Male,Engineering,3.11,6.9,6.4,2.1,24,3,False
17771,23,Male,Arts,2.74,6.4,0.2,5.1,92,5,False
17772,21,Female,Arts,2.5,7.5,4.0,3.8,82,2,False
17773,22,Female,Medical,3.39,6.8,6.3,3.9,128,2,False
17774,19,Female,Science,2.6,7.0,4.3,5.4,13,6,False
17775,22,Male,Engineering,2.89,6.6,3.5,0.7,82,5,False
17776,21,Male,Arts,2.67,8.9,5.0,2.6,72,4,False
17777,23,Female,Medical,3.36,8.9,3.8,3.4,61,4,False
17778,18,Female,Medical,3.45,7.0,6.1,3.2,147,5,False
17779,19,Female,Arts,2.43,7.2,5.7,5.8,113,2,True
17780,20,Male,Medical,3.52,6.9,8.8,3.0,134,2,False
17781,23,Male,Arts,2.26,7.4,2.0,4.6,54,4,False
17782,21,Male,Engineering,3.3,6.8,4.7,1.1,89,2,False
17783,19,Male,Business,3.43,8.3,4.0,2.1,46,6,False
17784,21,Male,Medical,3.54,8.4,5.0,4.6,132,3,False
17785,23,Female,Science,3.54,9.2,5.0,4.1,90,4,False
17786,20,Female,Arts,2.11,7.8,6.8,6.6,142,5,False
17787,20,Female,Engineering,3.39,5.9,4.3,4.9,47,4,False
17788,19,Female,Science,2.6,5.8,1.0,3.8,77,5,False
17789,19,Male,Medical,3.05,4.8,5.3,3.4,51,6,True
17790,21,Female,Engineering,2.58,7.2,9.4,3.9,10,3,False
17791,19,Female,Engineering,3.76,6.7,1.9,2.5,133,3,False
17792,22,Male,Medical,2.64,7.3,0.0,2.5,130,5,False
17793,21,Male,Engineering,2.32,6.1,6.5,1.1,2,4,True
17794,21,Female,Business,3.66,7.1,7.6,4.5,45,4,False
17795,20,Male,Medical,1.83,4.6,2.4,5.8,87,4,True
17796,18,Male,Medical,2.23,6.6,6.0,5.2,144,5,False
17797,23,Male,Science,2.39,8.0,0.9,4.4,85,4,False
17798,18,Female,Business,2.89,7.1,8.3,5.1,51,6,False
17799,18,Female,Business,2.75,9.5,4.6,2.2,3,5,False
17800,20,Male,Arts,3.77,6.5,4.0,4.8,123,3,False
17801,20,Male,Arts,3.17,6.1,4.5,7.4,112,2,True
17802,18,Male,Engineering,2.62,7.0,0.8,2.6,114,4,False
17803,21,Female,Medical,3.63,8.0,0.2,4.7,49,6,False
17804,18,Female,Engineering,2.76,6.9,4.7,3.7,140,2,False
17805,24,Female,Business,2.02,7.3,7.0,1.3,60,4,False
17806,22,Female,Engineering,3.7,4.6,4.6,2.3,107,4,False
17807,22,Male,Science,3.05,5.8,4.1,1.8,76,3,False
17808,24,Female,Medical,3.31,5.4,2.0,2.8,147,5,False
17809,24,Male,Arts,3.45,7.1,5.8,3.0,30,3,False
17810,20,Male,Arts,3.34,7.1,8.0,3.7,73,5,False
17811,21,Female,Medical,3.69,9.1,3.2,2.3,143,3,False
17812,19,Female,Arts,2.89,7.0,3.3,2.9,31,4,False
17813,21,Male,Arts,3.24,6.2,2.9,3.6,115,5,False
17814,18,Male,Arts,2.62,7.4,4.2,2.2,15,4,False
17815,22,Male,Science,3.19,8.1,5.9,5.9,90,4,False
17816,22,Male,Engineering,2.97,4.8,3.7,1.6,6,8,False
17817,19,Female,Science,3.31,7.1,4.6,4.5,107,2,False
17818,21,Female,Science,3.77,7.3,4.0,2.8,101,3,False
17819,18,Male,Medical,2.1,5.1,1.0,4.4,47,4,True
17820,24,Female,Science,2.1,5.0,5.6,0.9,6,5,False
17821,20,Male,Engineering,3.18,7.7,4.1,3.3,119,4,False
17822,22,Female,Engineering,2.62,6.2,5.4,5.2,41,3,False
17823,20,Male,Science,2.51,5.1,6.7,5.2,134,5,False
17824,22,Female,Arts,3.51,8.2,5.3,2.8,41,5,True
17825,18,Female,Engineering,3.39,6.3,4.3,2.5,50,5,False
17826,23,Female,Arts,2.23,7.1,4.7,0.7,112,3,False
17827,19,Female,Science,2.75,6.1,4.7,3.7,115,5,False
17828,21,Female,Engineering,3.78,6.4,6.4,3.5,72,2,False
17829,24,Female,Engineering,2.73,7.0,3.1,3.7,144,3,False
17830,18,Female,Arts,3.24,8.7,1.3,3.0,127,5,False
17831,23,Female,Arts,2.01,7.6,4.3,1.8,90,3,False
17832,18,Female,Business,2.44,8.4,3.9,3.6,59,4,False
17833,22,Female,Business,3.52,6.4,6.7,2.4,114,3,False
17834,19,Female,Science,2.75,7.1,4.2,3.2,113,5,False
17835,24,Male,Engineering,2.4,9.9,6.7,6.9,52,5,False
17836,21,Female,Science,3.42,7.0,3.3,3.9,148,4,False
17837,24,Female,Business,2.64,8.8,7.5,4.5,139,2,False
17838,19,Female,Arts,2.34,6.9,4.2,2.9,93,5,False
17839,22,Female,Engineering,3.69,6.3,1.7,3.1,60,4,False
17840,22,Female,Science,2.19,10.2,0.0,2.9,4,3,False
17841,23,Male,Science,2.27,7.4,1.8,3.8,12,5,False
17842,19,Male,Medical,2.71,8.4,3.3,4.3,5,6,False
17843,24,Male,Engineering,2.92,7.8,8.3,5.1,64,5,False
17844,23,Female,Engineering,3.23,8.3,6.1,1.7,66,2,False
17845,23,Male,Medical,3.62,7.6,4.6,1.5,66,3,False
17846,23,Female,Arts,3.6,4.1,3.9,5.0,133,7,True
17847,21,Male,Science,2.64,8.5,5.1,3.2,63,5,False
17848,21,Female,Business,2.63,6.9,3.5,5.5,73,4,False
17849,22,Male,Science,2.71,7.6,5.0,4.0,113,2,False
17850,21,Female,Arts,2.6,5.4,2.0,1.2,114,2,False
17851,22,Male,Science,3.05,7.6,6.5,3.4,4,5,False
17852,21,Female,Science,3.36,5.6,2.7,2.3,13,5,False
17853,21,Male,Science,2.92,7.7,6.3,4.9,96,3,False
17854,24,Male,Business,2.47,7.4,4.5,4.4,114,5,True
17855,21,Male,Medical,3.51,6.7,5.4,3.5,31,4,False
17856,20,Female,Engineering,3.58,5.9,5.0,4.5,121,2,False
17857,20,Male,Medical,3.07,7.6,6.4,4.0,11,5,False
17858,20,Female,Medical,2.63,6.9,6.0,5.2,36,5,False
17859,22,Male,Engineering,2.91,7.6,6.7,4.7,0,4,False
17860,20,Female,Arts,2.79,8.9,3.1,5.3,31,3,False
17861,20,Female,Arts,2.36,7.8,0.8,3.8,45,4,True
17862,19,Female,Engineering,2.58,8.8,5.1,2.9,89,4,False
17863,23,Male,Arts,3.69,6.7,5.3,2.6,133,4,False
17864,23,Female,Business,2.78,7.6,3.4,2.1,98,3,False
17865,21,Male,Business,3.2,5.5,4.9,2.9,119,2,False
17866,18,Female,Business,3.73,6.4,6.3,2.2,52,4,False
17867,22,Male,Arts,1.83,9.0,4.7,5.9,29,3,False
17868,20,Female,Engineering,1.87,9.3,3.1,5.5,121,3,False
17869,21,Female,Medical,2.4,6.5,4.1,3.3,66,2,True
17870,24,Male,Engineering,3.76,4.6,6.5,2.3,3,6,False
17871,23,Female,Arts,3.23,9.4,3.8,4.3,105,5,False
17872,22,Female,Science,3.69,6.4,2.3,3.0,123,5,False
17873,22,Female,Engineering,3.67,9.1,6.5,2.1,100,3,False
17874,23,Male,Science,2.7,6.1,7.8,0.4,19,3,False
17875,20,Male,Engineering,3.2,7.9,4.1,1.4,74,2,False
17876,23,Female,Medical,3.19,8.7,4.8,5.6,87,3,False
17877,18,Male,Arts,2.09,8.5,4.2,3.8,54,6,False
17878,24,Male,Business,2.25,8.8,2.5,3.6,114,3,False
17879,20,Male,Arts,3.42,9.6,3.1,0.7,148,3,True
17880,22,Male,Science,3.27,6.1,4.6,4.0,20,6,False
17881,19,Male,Medical,2.54,5.0,5.1,4.6,140,5,False
17882,18,Female,Business,2.59,6.4,4.3,4.5,65,5,False
17883,19,Female,Arts,3.19,4.3,7.0,2.3,102,8,False
17884,18,Female,Arts,3.49,8.2,4.8,2.8,66,2,False
17885,23,Female,Business,2.27,5.0,1.8,1.7,136,5,False
17886,18,Female,Science,2.4,6.4,6.0,3.9,38,4,False
17887,24,Male,Medical,2.13,7.7,3.0,4.7,95,4,False
17888,18,Female,Business,3.75,7.2,4.4,2.8,77,4,False
17889,22,Female,Arts,3.27,6.7,5.9,4.3,43,5,False
17890,19,Male,Science,2.3,5.9,4.7,2.8,62,3,False
17891,22,Female,Arts,3.02,7.6,11.4,4.9,124,7,False
17892,19,Male,Arts,2.33,7.7,3.4,3.3,23,4,False
17893,18,Female,Medical,2.24,9.3,4.2,2.6,112,4,False
17894,24,Female,Medical,2.12,6.6,6.6,3.4,138,4,False
17895,24,Female,Arts,3.39,8.4,4.6,0.3,57,4,False
17896,20,Male,Arts,2.36,6.2,6.0,7.4,51,6,True
17897,20,Female,Arts,2.08,7.1,3.8,3.7,132,4,False
17898,18,Female,Science,3.1,5.9,5.2,5.1,52,5,False
17899,18,Female,Arts,2.39,9.0,3.0,0.9,85,5,False
17900,22,Male,Engineering,2.28,5.1,3.1,3.7,55,5,False
17901,19,Male,Medical,3.23,7.9,4.5,3.6,42,5,False
17902,20,Male,Business,3.46,7.9,7.1,5.1,33,4,False
17903,24,Male,Engineering,3.18,3.7,3.4,1.8,22,9,False
17904,20,Male,Arts,2.95,8.5,3.1,5.9,124,5,False
17905,19,Female,Medical,3.14,7.7,7.6,3.2,88,2,False
17906,19,Female,Engineering,2.58,5.5,5.4,5.8,149,2,False
17907,18,Male,Business,2.46,4.5,6.2,2.3,74,5,False
17908,24,Male,Science,2.44,7.1,2.5,1.9,144,5,False
17909,18,Male,Arts,3.43,7.8,6.3,4.2,29,5,False
17910,19,Male,Arts,3.27,4.4,6.2,3.3,101,5,False
17911,23,Female,Science,3.78,8.8,1.3,4.2,147,3,False
17912,22,Female,Engineering,3.17,7.7,7.7,4.2,63,5,False
17913,23,Female,Arts,2.81,8.0,3.3,4.4,1,3,False
17914,24,Female,Medical,2.29,4.9,3.0,3.0,66,7,True
17915,18,Female,Engineering,3.45,10.1,5.5,1.6,137,2,False
17916,18,Male,Science,3.08,8.3,7.5,2.5,37,4,False
17917,24,Female,Medical,2.45,7.5,2.4,4.7,10,5,False
17918,24,Male,Science,2.01,8.8,2.4,4.4,51,6,False
17919,21,Female,Business,2.69,7.6,6.4,4.0,81,5,False
17920,23,Male,Science,2.81,4.8,1.0,5.3,149,5,False
17921,21,Female,Medical,3.37,7.0,4.7,2.9,138,2,False
17922,24,Female,Science,2.59,8.0,3.6,4.2,99,5,False
17923,18,Male,Science,1.83,8.2,5.5,5.3,117,5,False
17924,21,Male,Business,2.23,6.5,4.5,2.9,116,2,False
17925,18,Male,Science,2.87,4.4,4.9,3.8,101,7,False
17926,20,Male,Medical,2.42,4.7,2.5,1.0,110,8,True
17927,22,Female,Arts,3.5,7.3,4.0,0.5,67,3,False
17928,18,Male,Engineering,2.07,4.9,4.0,2.7,105,8,True
17929,18,Male,Business,2.13,4.2,4.3,2.6,7,8,False
17930,18,Female,Engineering,3.6,7.5,7.1,4.8,49,4,False
17931,21,Male,Science,2.33,8.3,4.0,2.7,37,6,False
17932,24,Female,Science,2.49,7.1,3.2,3.3,35,4,False
17933,22,Male,Arts,3.12,9.1,1.6,3.0,110,5,False
17934,21,Male,Medical,2.57,8.4,4.7,0.9,141,4,False
17935,20,Female,Engineering,3.76,5.4,4.3,2.3,134,2,True
17936,20,Male,Medical,2.76,8.2,5.0,3.0,119,5,False
17937,23,Female,Engineering,3.77,7.8,1.5,3.9,106,4,True
17938,23,Female,Business,2.22,7.1,1.7,1.2,54,6,False
17939,19,Male,Arts,3.21,4.6,2.1,4.2,88,5,False
17940,19,Male,Science,3.41,7.7,6.0,2.7,75,3,False
17941,22,Female,Science,2.97,8.8,5.5,2.0,34,6,False
17942,21,Male,Engineering,3.5,8.1,1.0,5.4,119,3,False
17943,24,Female,Arts,3.07,4.7,4.9,3.3,35,6,True
17944,18,Female,Medical,2.98,3.9,4.4,2.3,57,6,False
17945,21,Female,Business,3.69,5.6,0.5,2.9,141,5,True
17946,20,Male,Arts,2.58,9.7,3.5,5.2,18,3,False
17947,19,Female,Science,3.19,7.5,7.1,4.1,145,4,False
17948,24,Male,Business,3.32,7.2,3.2,4.5,1,3,False
17949,21,Male,Medical,2.33,4.2,7.1,4.6,105,7,False
17950,24,Male,Engineering,2.2,6.9,2.9,4.8,134,5,False
17951,19,Female,Science,1.98,7.8,5.0,5.2,31,5,True
17952,21,Male,Medical,2.36,6.9,4.0,5.2,77,5,False
17953,21,Female,Engineering,2.63,4.2,0.7,5.0,61,8,True
17954,23,Female,Science,3.26,3.0,5.9,2.6,67,5,False
17955,22,Male,Business,2.5,5.2,5.8,1.6,134,2,False
17956,22,Male,Science,3.1,3.9,3.9,1.0,36,6,False
